# aperflux run Fri Sep 18 13:50:11 2020, aper=0.50, sigclip=5.0
# x y flux
1473	1625	-0.006794
2036	1234	-0.065520
1799	1182	-0.026442
1461	1108	-0.045618
1136	1934	-0.025847
1291	1724	0.034916
818	1684	0.044805
2221	1872	0.108616
2111	2031	-0.009910
1717	2142	0.008358
1999	1891	0.028837
1040	1047	0.096949
1107	1831	0.045538
1309	1359	-0.066569
1922	1800	0.072507
1067	1364	0.043721
2486	1869	-0.024959
1708	875	0.019050
1290	1091	-0.014359
2383	1573	-0.036445
2338	1300	0.013922
946	1892	0.075050
2159	1117	0.132740
997	1715	0.020549
1568	1821	-0.000902
1115	1850	0.008099
1745	1888	0.063367
954	1826	-0.070541
1961	1417	-0.031023
947	1360	-0.025066
1675	974	0.006749
1908	1789	-0.040246
1698	899	-0.028787
1036	1190	-0.008010
1221	1146	0.079110
987	1266	-0.050111
1517	1137	0.006437
1732	2247	-0.038679
2036	1801	0.001727
1848	1269	0.040150
2282	1817	0.011317
1250	1023	0.103787
1665	1340	-0.049878
1431	1565	0.048188
2109	1790	-0.029065
1885	2411	-0.038228
1256	2058	0.004359
1035	1622	-0.073538
1457	1869	0.059394
2047	1769	0.062517
1443	2532	0.007714
1647	1529	-0.025843
1557	2239	0.003065
2059	1974	0.014476
2508	1818	0.032114
2102	2260	-0.032847
1963	1883	-0.069859
2102	1885	-0.010459
1110	2329	0.067855
2253	1584	0.065852
1572	1363	-0.006322
839	1934	-0.013434
2042	1226	-0.008075
1457	1577	-0.063418
1354	1924	0.015178
2032	2143	-0.069404
771	1770	-0.008180
2401	1979	0.061189
1240	2232	0.025327
2537	1658	0.012564
2232	1822	0.027607
1876	2362	0.012363
1248	1483	-0.079435
1436	938	0.008389
879	1827	0.020330
1357	2179	-0.021397
1433	1174	-0.062359
2135	1630	-0.028330
2001	2178	-0.108620
2013	1570	-0.050002
2020	2134	-0.022162
1780	1763	-0.060670
2353	1421	-0.025004
2148	2375	0.059833
1808	1366	-0.030778
1170	1950	-0.054746
1584	2134	0.071380
2031	1820	-0.035618
957	1397	-0.015112
