# aperflux run Wed Sep 16 19:00:50 2020, aper=0.10, sigclip=5.0
# x y flux
1148	1922	-0.007296
2197	1138	-0.001714
2914	2312	0.010430
1634	1184	-0.006612
2073	1960	-0.009797
1287	2135	-0.011659
1906	1024	-0.006716
1670	1613	0.008777
2396	1801	0.000377
1462	1611	0.005007
881	2170	0.007213
790	1576	0.012777
1770	1116	-0.001315
1732	965	0.003562
2787	1722	-0.000179
1867	1610	-0.008589
1798	1387	-0.002306
1488	1009	-0.008545
2786	1949	-0.008927
1020	2237	0.002770
1504	954	-0.001317
1594	1533	-0.009750
599	2029	-0.000504
1790	1890	-0.002582
661	2210	-0.005019
2064	2343	0.009789
1798	2598	0.006896
1713	2532	-0.006286
2911	1611	-0.000430
1019	1569	0.002126
1924	1389	0.002064
905	1351	0.004426
2033	2045	-0.006473
927	1349	-0.002895
2095	2315	0.011163
2402	1747	-0.002108
2558	1281	-0.006109
2513	1978	0.003398
1944	1597	-0.003487
676	1229	0.000248
2290	1281	0.004439
1691	900	0.001845
2581	1111	0.005522
2451	2364	-0.003525
2947	1477	-0.003644
2779	1034	-0.009643
1660	1989	-0.008308
2099	1504	-0.006303
2424	1960	-0.005502
2917	1700	0.001568
2119	1894	0.013365
1612	1955	-0.004314
734	1390	-0.001226
2680	1062	0.005293
1229	1233	-0.008242
2237	2376	-0.000037
2945	1588	-0.004222
2780	2207	-0.007214
2233	2018	-0.000465
1867	1239	-0.012918
1828	1872	-0.010729
2119	1084	-0.004384
1033	2288	0.004802
2906	1342	0.000511
1487	964	0.004743
2198	1880	0.000074
1705	2038	-0.004899
2109	2201	-0.000200
2482	1953	-0.005139
2511	1886	0.003818
2020	912	-0.011404
1975	1068	-0.002657
1130	1460	0.013489
885	1401	0.011064
791	2225	-0.005158
1962	1798	0.002398
1355	1057	0.007986
1986	1103	-0.003481
1425	2401	0.007752
1281	1757	-0.006408
975	1436	-0.005372
1178	2092	-0.006302
1572	1338	0.005037
2862	1582	-0.008139
2007	1739	-0.000589
920	2089	0.000884
1408	2446	0.004425
2917	1217	-0.006540
2930	1442	-0.010270
1328	1331	0.004736
1210	1020	-0.000205
953	1238	-0.002953
2222	1599	0.002297
1056	2226	0.000552
2004	1116	-0.004465
1711	1994	-0.000117
1194	1653	0.000997
2720	1559	0.009363
1458	1930	0.014289
2805	2012	-0.003446
767	1623	-0.011140
2761	1187	-0.007795
