# aperflux run Fri Jun 26 17:25:43 2020, aper=1.00, sigclip=5.0
# x y flux
1643	1932	-0.006864
2141	2069	-0.006481
2538	1728	0.012615
1366	3406	-0.007556
879	3913	0.007695
1871	2987	-0.010806
2221	1464	0.002662
1548	3425	0.000101
1041	3560	-0.005549
1218	2547	0.010711
899	3986	0.008199
990	4269	0.001036
1728	2829	-0.010555
1496	3163	-0.016122
1094	2928	-0.004486
2427	2149	-0.000074
1839	1674	0.005444
2426	1262	-0.008579
1367	3396	-0.011243
1765	3563	-0.005068
1587	1832	-0.002119
2178	3695	-0.010798
1140	4332	-0.007516
1357	3974	-0.005217
2090	3089	-0.003959
1803	3006	0.004090
1860	2197	-0.002148
1116	3910	-0.002214
1485	3133	-0.003225
2431	1816	-0.004276
1745	2729	0.001130
2368	2175	-0.004414
811	2779	0.013427
2327	1131	0.001544
1539	2988	0.019285
1657	2447	0.000268
1347	2814	0.006989
1441	3884	-0.005142
1670	1283	-0.001708
1977	1271	-0.002030
898	4276	-0.013337
2388	1344	-0.005557
1958	2042	-0.001500
2409	2297	-0.005237
2951	1648	0.003478
2098	1996	0.005380
2518	1841	-0.006756
1476	2313	-0.006904
2578	1563	0.001063
1213	2989	-0.007134
1764	3466	-0.009814
1337	2475	0.004516
2122	4119	-0.003232
2121	3253	-0.003606
1452	2771	-0.002249
1365	3606	-0.008483
2869	1435	-0.009133
1820	3940	-0.004502
2645	1512	0.013971
2158	2444	0.007097
1756	3411	0.001199
1642	1696	-0.010450
2593	2016	-0.000056
1018	2265	0.001950
2169	3443	-0.000505
2968	1799	-0.001761
2010	2617	0.011387
1882	1359	0.005605
1900	1482	0.006327
2604	1886	0.006350
1686	2629	0.004339
1841	2345	-0.009000
2710	1564	-0.001737
1619	1949	-0.009417
2688	1851	-0.007900
1001	2498	-0.003469
1968	4248	0.017827
2833	1397	0.003910
2134	2383	0.002934
2089	2122	0.015731
808	2126	-0.001442
2747	1796	-0.002248
1202	4356	-0.004425
820	2372	0.005834
1691	4122	-0.009913
1298	2078	-0.012542
1759	3304	-0.006484
2142	4024	-0.002680
2042	3863	0.015966
2511	1420	0.001893
2282	1197	-0.002104
1803	1494	0.005216
1585	1389	-0.015534
2310	1514	-0.015354
2373	1348	-0.003466
1376	2728	0.001003
1274	3114	-0.010082
1418	2909	0.007682
2197	3757	-0.011934
2272	2191	-0.001318
1872	3760	0.022977
2079	2559	-0.005528
1622	3497	0.008405
824	3122	-0.003009
1707	3124	-0.016222
1061	3570	-0.003639
1504	2509	0.001340
1663	3836	-0.004477
882	2206	0.008075
881	4194	0.016387
2505	1870	0.001304
2943	1244	-0.004151
1162	2052	0.003491
