# aperflux run Tue Jul  7 15:55:12 2020, aper=0.20, sigclip=5.0
# x y flux
2567	4196	0.050413
5247	2635	-0.013245
2597	1855	0.007751
4060	2789	-0.046707
4389	5605	0.003396
4719	3758	-0.053945
4599	1697	-0.036303
4396	3710	-0.047587
2711	3932	-0.073517
4389	6052	-0.058781
2644	4005	0.006280
3673	4655	0.014604
2854	3144	0.029949
3460	3227	0.002634
3374	6580	-0.065692
2859	2860	0.060325
4339	569	0.079824
4361	2885	-0.005524
4133	5608	-0.091694
5114	2818	-0.076470
5311	5388	0.068418
3254	4581	-0.023594
4024	5569	-0.017469
2742	3566	0.018032
3941	5310	-0.030711
3415	2818	-0.022374
4524	4810	0.005439
5380	4420	0.032573
2712	4777	0.034089
1621	4833	-0.013360
4501	449	-0.000775
5159	1527	0.000865
3664	2180	-0.029253
3901	4307	-0.009845
4537	2478	-0.012432
5184	2025	0.060832
4095	3013	-0.030395
4609	1707	0.006383
4190	1214	-0.060395
3765	2188	0.096698
5219	4227	0.104669
4229	3671	-0.018747
5464	1828	-0.060832
2800	5971	-0.038503
5260	5757	-0.006545
5150	1319	0.055850
3569	2835	-0.017645
4815	5643	-0.045319
4051	1182	0.110690
4646	3835	0.030769
4003	4254	0.010347
2421	4984	0.059469
4606	928	0.084737
2659	2720	0.003232
2699	1365	0.070754
3187	2909	-0.031634
4954	111	-0.052505
3271	1840	-0.050516
4343	5014	0.034480
4143	4090	0.038935
5013	4859	-0.068497
3006	971	-0.044668
4364	3942	-0.023472
2820	4747	-0.048075
1949	4007	-0.059764
5069	2848	0.019573
4514	1743	0.063411
3238	2909	-0.045303
5443	5368	0.025528
5089	1476	0.008851
4372	5529	-0.060526
4531	3670	-0.025197
5109	5980	-0.076543
3994	1628	0.045053
5327	4759	0.046714
2902	4076	-0.009101
3692	4760	0.024855
4731	5181	0.061154
2843	6856	-0.048096
3683	4520	-0.017928
3350	3643	-0.038169
4854	3532	-0.017956
4081	3859	0.010302
5065	3457	-0.014850
4038	2532	0.015600
3073	2646	-0.025919
4105	5262	-0.015197
5074	4706	-0.007610
4049	629	-0.041007
4548	2816	0.005764
3828	2538	0.003580
3268	7173	0.033811
2824	907	0.012850
3325	4153	-0.037300
4741	967	0.012484
4279	221	0.041793
5320	3527	0.021614
1911	4041	0.078925
3081	2493	0.095062
3519	5208	-0.019967
5196	3783	-0.074144
5082	2857	-0.028276
4481	5482	0.028295
4365	4821	-0.045742
3655	1812	0.051524
4735	1831	0.046967
3915	220	0.035590
4080	2122	-0.022776
5131	3584	0.020737
2750	2210	-0.025601
3133	6209	0.032717
4371	5346	0.002034
3069	3965	0.053552
4884	932	0.044916
3308	2068	-0.032655
4842	2782	0.003230
5179	4599	-0.050970
3679	958	0.011633
3136	6453	0.056939
3176	1360	-0.002273
5425	1772	0.005802
3067	3873	-0.026421
5155	208	0.000090
2910	5332	-0.076520
4493	1761	-0.014271
3524	1786	-0.092246
4003	4182	-0.033958
4806	6043	-0.034604
4784	3905	-0.075642
4891	802	-0.024739
4759	3744	0.086927
1588	5228	-0.046179
4447	72	0.032501
3037	5992	-0.032447
2891	1391	0.008624
5230	3095	0.008553
2430	6475	-0.035069
4102	957	-0.030756
1856	4746	-0.061863
4464	829	-0.035373
3409	6376	-0.000122
4405	5170	0.034482
4282	2520	0.083580
5243	5298	0.024459
3526	1231	-0.023209
5377	1623	0.027522
3316	5590	-0.013345
5385	4213	-0.041258
4133	3489	0.009905
3305	5462	-0.018788
4495	3318	0.033482
2114	5138	0.071316
3860	2018	-0.049402
3416	6744	0.023273
3964	1194	0.015098
3013	6944	-0.016746
