# aperflux run Fri Sep  4 15:45:16 2020, aper=0.30, sigclip=5.0
# x y flux
1414	4317	0.005243
1496	2583	-0.007945
1935	1524	-0.007477
994	3861	-0.029185
1116	3395	-0.027068
838	2776	0.027033
1442	3264	0.013629
2014	1798	0.006710
1299	3437	0.007500
1867	2197	0.006332
1810	2408	0.034730
2075	2620	-0.020718
2570	2053	-0.010801
2219	1407	0.035564
2786	1763	0.039707
1077	4277	-0.018518
897	3073	-0.014314
2836	1281	0.026799
1581	2836	0.001882
2167	1489	-0.015608
1039	3006	0.019013
2340	1939	-0.013998
2681	2174	0.003367
1853	1651	0.015289
1218	3428	-0.015958
1064	4293	-0.017032
2271	1701	-0.014888
2131	2410	-0.028182
1477	3400	-0.012676
1665	4205	0.013132
1521	2103	-0.006424
2018	2394	-0.024126
1291	2913	-0.000062
1101	2580	0.023489
1112	3221	0.012532
980	2655	-0.010888
900	2602	0.015896
2978	1988	-0.017024
2092	4176	-0.029802
1251	2301	0.003533
926	2638	0.018310
1649	3039	-0.005619
1672	3876	-0.008600
1257	2122	0.029112
1709	3906	-0.016344
1681	3187	-0.011344
1902	4224	0.003854
1476	3300	-0.006675
2573	1878	-0.019998
885	2841	0.002037
2552	1814	-0.008736
1317	2988	-0.007475
2377	1131	-0.017487
1747	2358	0.039487
1176	2537	0.005083
2197	3006	-0.022451
2351	1372	-0.014183
1551	4073	-0.025143
1921	1975	-0.005831
1475	3695	-0.022767
787	3988	-0.015708
1236	3120	0.007275
2914	1354	-0.032513
2148	4139	-0.033583
1964	2875	-0.036244
1878	4012	-0.003051
1987	3211	0.002704
2832	1505	0.013796
937	3245	-0.020037
1140	2636	-0.003993
1002	3863	-0.021413
2433	1389	0.013422
1559	3146	-0.004156
1763	3998	0.001662
1533	3453	-0.008484
1151	2224	-0.016280
1705	3224	-0.060419
2735	1877	0.048676
2686	2272	-0.003312
1769	3085	-0.003492
1923	3872	-0.010404
2513	1978	-0.016640
1164	3809	-0.010249
1557	2804	0.001027
1235	2552	0.013149
1101	2939	0.034693
1130	3114	0.054766
2067	1451	0.004591
1051	3792	0.042755
1546	3948	0.018183
945	2483	-0.016598
2076	3043	-0.019940
795	2755	-0.004599
2904	2326	0.037137
1267	2250	0.022790
1128	2418	-0.030293
2824	2018	0.007842
1348	3218	0.028785
1857	2093	-0.019811
2118	4119	-0.027305
2695	2302	-0.033964
1183	3288	0.018395
2427	1789	-0.006002
826	2668	-0.019462
2960	2082	-0.043237
