# aperflux run Sun Jun 28 10:05:42 2020, aper=0.10, sigclip=5.0
# x y flux
4842	4527	0.000276
3264	6178	0.000799
3870	3422	-0.000312
3182	6767	0.000734
3358	6692	-0.000047
4574	1012	0.000039
2741	6333	0.000358
4019	1327	0.000944
5139	2372	0.000037
3504	6056	0.001403
4105	2788	-0.000780
3093	3659	-0.000128
2933	2815	0.000574
3614	3997	-0.001096
5043	4102	0.000304
3909	539	0.000862
5149	5762	-0.000555
3940	2157	0.000324
5051	4641	0.000107
4159	3623	-0.000714
1652	4964	0.000477
2747	6839	0.001063
4344	5950	-0.000222
2754	3206	-0.001878
4149	3199	0.000642
5125	2	-0.000446
5360	4333	-0.000715
4275	122	0.000303
3638	3202	-0.000645
5260	1533	0.000807
3291	878	-0.000149
3896	1264	-0.000454
3435	1907	0.000022
5017	4992	-0.001341
3608	4506	0.000093
4614	2007	0.000831
2339	4998	0.000591
3270	1148	0.000126
2652	5653	0.000649
2300	6742	-0.001054
3340	3836	-0.000089
3615	6201	0.000348
2830	2732	0.000441
3594	6018	0.000177
5245	4506	-0.000201
4244	2963	0.000438
4186	5432	0.000604
3343	4071	0.000129
4827	5730	-0.000685
3320	3326	-0.000538
4674	2926	-0.000797
2647	4901	-0.000366
4958	3305	-0.000033
2672	1840	0.000003
5020	3075	-0.000041
3734	2698	-0.001045
3833	4002	-0.000531
3168	5551	0.000233
2821	2419	-0.000964
2746	6195	0.000928
1586	5108	-0.000238
4070	340	0.000492
4474	2137	0.000174
4597	2410	-0.000126
2873	4628	0.000540
4341	5774	0.001441
4709	947	-0.000009
2860	6309	0.000037
4238	1880	0.000513
5220	5837	0.000684
2985	5333	0.000397
4566	4388	-0.000006
2549	6064	-0.001534
2950	901	0.000623
4379	2563	-0.000663
3540	2543	-0.000233
4482	4026	-0.000284
4623	3586	-0.000084
3168	3287	0.000655
4334	5989	0.000605
4588	5490	0.000928
4010	4812	0.000319
3538	1179	0.000396
4181	212	-0.000268
1681	5017	0.000227
4954	797	-0.000222
2533	6482	0.000609
2924	898	-0.000585
1720	4374	0.000661
4633	4479	-0.000339
3216	1556	-0.000451
3118	4746	0.001281
5172	3154	-0.000052
4863	5413	0.000949
3207	2805	-0.000290
3540	781	-0.000951
4909	900	-0.000413
3347	1608	-0.001417
5404	2691	0.000225
3092	3892	0.000293
5406	3545	0.000221
4961	5652	0.000504
3510	3243	0.000020
5058	1291	-0.000143
5434	5593	0.000511
4904	626	0.000265
3198	5546	-0.000148
4761	1086	-0.000283
2668	4509	0.001230
2964	2372	0.000299
1952	4462	0.001139
5089	4936	0.000044
4582	5116	0.001714
2990	4209	0.000070
3256	2869	-0.000648
3715	739	-0.000193
3399	5428	-0.000254
4803	4110	0.001106
2694	3880	-0.000387
4098	1591	0.000454
4646	1565	0.000668
5191	5731	-0.000189
2465	3955	-0.000662
4361	1220	-0.000322
2835	6807	0.000362
3586	6253	0.000716
4454	4015	0.000104
2902	1763	-0.001005
3726	2056	-0.000491
3384	5442	-0.000358
4341	1233	-0.000098
2900	3595	-0.000171
