# aperflux run Tue Jun 23 16:54:25 2020, aper=0.20, sigclip=5.0
# x y flux
2707	2275	-0.293258
2220	1135	1.104696
2041	2430	-0.724422
1743	2387	0.279575
1267	3178	-1.385130
1584	3928	-0.449131
1557	2330	-0.570037
1216	3019	-0.245091
2144	2961	0.129995
1846	3270	0.010266
2606	1870	-0.838703
1049	3045	0.871042
1426	2978	1.774527
2127	2766	-0.663617
1098	2696	0.795998
1304	3435	-1.272606
1977	2781	1.032976
1280	3010	0.743419
1178	2889	-0.089361
1024	3435	-0.629067
1307	4304	-0.108620
1505	3720	-0.375177
1523	4224	-1.908120
1207	4088	2.668630
1310	4277	1.261266
2508	1161	-0.547912
1168	3027	0.071128
2766	2309	0.841032
1599	3751	1.391532
833	2314	-0.873851
1129	2459	-0.637450
1593	2018	-0.643518
2477	1460	1.332071
1611	1717	-0.881252
835	3917	-2.537908
1141	2407	0.119575
2749	2209	-0.598273
1544	3282	0.523969
1403	3208	-0.237827
1387	4348	0.302150
1702	2535	-0.787682
1232	2082	-1.687932
2180	1898	-0.896173
805	2882	-0.151456
1650	4067	0.516213
1923	1479	0.654503
1970	4279	-0.255874
2506	1924	-0.342790
1234	4047	0.430231
2874	1511	0.837115
1272	3764	-0.944233
1561	2683	0.006139
2755	1139	1.093423
913	2869	0.307813
1529	4034	-0.242621
1403	3072	2.024320
1792	3656	0.155372
874	3540	2.609752
1883	2980	-0.924310
1049	2241	-2.332494
2046	2071	-2.843111
2137	1323	-1.510825
1824	1861	-0.649641
2533	2098	-0.808664
1517	2506	-1.497142
1473	2875	-1.637321
2360	2222	0.394229
1444	2907	-1.189309
1975	2290	-2.294115
1330	4244	0.181339
2824	1408	1.030940
1143	4270	-0.430435
779	2855	-1.087548
2119	4085	1.226053
1863	2501	-0.600992
1587	4072	-1.195131
1326	3621	0.318584
2447	1356	-2.214723
834	3549	3.197618
2174	2723	0.771462
1266	2451	0.602958
1789	1398	1.326420
2544	1462	1.401290
1730	4005	-1.432150
1497	3220	0.684145
1919	4098	2.045217
1436	4333	-0.375488
1598	3163	-2.459261
1737	2988	-0.026715
953	2462	-1.284078
1077	3821	0.071892
2524	1445	2.634055
1205	3441	1.831626
2659	1399	-0.025576
2928	1893	0.098224
928	3580	-0.885618
1975	3228	-0.484711
2098	2648	-0.077987
2091	1282	1.169952
1269	3113	-0.441488
1797	1141	-2.525521
2865	1266	0.650741
1789	3021	-0.105645
1646	4092	-0.585827
2812	1462	0.551287
865	4156	1.534080
1844	1814	-0.332620
1317	3467	-0.990516
2633	2170	1.540980
1629	1821	3.356984
1589	3429	1.959716
2378	2315	-0.565310
1134	3088	-0.050852
1637	2978	-0.791406
2108	4202	-0.233087
2825	1787	1.551174
1826	3429	0.888406
2380	1602	2.478070
2008	2315	0.872039
2497	1160	-1.222378
2601	2208	-0.757641
1088	2228	-0.072250
1629	3922	0.750451
1469	3153	0.330475
1895	4415	-1.710453
1981	2113	-0.691798
985	2519	1.622420
1495	2577	-1.256073
1928	3529	-0.071501
1465	4201	-1.184118
2556	1145	0.243196
1726	1134	0.525010
803	4287	-3.486765
2134	3663	-0.744032
2338	1159	0.469871
2080	3507	-1.110819
1904	2932	0.734939
